 Source Port, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
443,57739,6,2018-11-03 15:52:39.251052,172,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,104651.16279069766,17441.86046511628,86.0,117.37972567696688,169.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,20,40,5813.9534883720935,11627.906976744183,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,247,257,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
443,34892,6,2018-11-03 14:42:05.369112,175,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,137142.85714285713,22857.14285714286,58.33333333333334,50.12318159627672,98.0,2.0,0.0,0.0,0.0,0.0,0.0,77.0,38.5,51.61879502661797,75.0,2.0,0,0,0,0,20,60,5714.2857142857165,17142.85714285714,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,17520,43800,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
443,44504,6,2018-11-03 10:37:12.746244,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,253,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
51758,80,6,2018-12-01 11:38:19.290631,10088589,4,4,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3964875563867256,0.7929751127734512,1441226.9999999998,3777126.72325014,10006834.0,1.0,10047676.0,3349225.333333333,5801026.711279335,10047674.0,1.0,10047749.0,3349249.666666667,5801029.020726007,10047701.0,1.0,0,0,0,0,80,128,0.3964875563867256,0.3964875563867256,0.0,1.0,0.5555555555555556,0.5270462766947299,0.2777777777777778,0,0,0,0,0,1,0,0,1.0,0.625,1.0,0.0,80,0,0,0,0,0,0,4,4,4,0,257,242,3,20,40841.0,0.0,40841.0,40841.0,10006834.0,0.0,10006834.0,10006834.0,0,BENIGN
58759,80,6,2018-12-01 10:02:43.642917,88668,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11210357738982,29556.0,27642.24426489282,54774.0,2.0,0.0,0.0,0.0,0.0,0.0,33894.0,16947.0,23963.848814412097,33892.0,2.0,0,0,0,0,20,60,11.278025894347456,33.83407768304236,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,16425,1892,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
443,50708,6,2018-12-01 09:22:26.953067,172,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17441.86046511628,86.0,118.79393923933998,170.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5813.9534883720935,11627.906976744183,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,245,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
56649,80,6,2018-12-01 10:01:42.314550,115535556,31,28,906.0,1576.0,442.0,0.0,29.225806451612893,110.19247090959207,788.0,0.0,56.28571428571429,206.66502815530703,21.48256420733372,0.5106653054926226,1991992.3448275863,3965636.3030730775,10019283.0,2.0,115535556.0,3851185.2,4869207.284219812,10047582.0,2.0,110440421.0,4090385.962962964,5024862.168472013,10047643.0,2.0,0,0,0,0,644,848,0.2683156689876491,0.2423496365049734,0.0,788.0,41.36666666666665,161.03299658362127,25931.625988700587,0,0,0,0,1,0,0,0,0.0,42.067796610169495,29.22580645161291,56.28571428571429,644,0,0,0,0,0,0,31,906,28,1576,8192,288,24,20,36144.27272727273,25764.172655417868,113826.0,28301.0,10003888.363636363,16665.079299377645,10019283.0,9957380.0,0,BENIGN
54289,53,17,2018-11-03 11:34:27.797961,21100,2,2,64.0,204.0,32.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,12701.421800947866,189.5734597156398,7033.333333333334,12180.358629093536,21098.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,94.7867298578199,94.7867298578199,32.0,102.0,60.0,38.34057902536164,1470.0,0,0,0,0,0,0,0,0,1.0,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
46170,443,6,2018-11-03 12:53:10.113981,117997963,74,92,8263.0,79922.0,597.0,0.0,111.66216216216212,222.14664273279664,3074.0,0.0,868.7173913043476,931.7193055365996,747.3434096485208,1.4068039462681232,715139.1696969698,2535100.3632734404,10168006.0,1.0,117997963.0,1616410.452054795,3673775.10839176,10243997.0,1.0,114833662.0,1261908.3736263737,3351662.330148123,10326082.0,1.0,0,0,0,0,2384,2960,0.6271294700231393,0.779674476244984,0.0,3074.0,528.053892215569,800.5477361163572,640876.6778010246,0,0,0,0,1,0,0,0,1.0,531.2349397590361,111.66216216216216,868.7173913043479,2384,0,0,0,0,0,0,74,8263,92,79922,29200,8485,17,32,311030.7272727273,648271.8993077042,2265644.0,115349.0,10128391.818181818,13259.346890538549,10168006.0,10120576.0,0,BENIGN
58669,53,17,2018-11-03 11:36:13.241499,20713,2,2,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,11393.810650316227,193.1154347511225,6904.333333333334,11955.192065932411,20709.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.55771737556124,96.55771737556124,45.0,73.0,56.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,70.25,45.0,73.0,40,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
56859,443,6,2018-12-01 10:28:40.807362,117971438,102,126,20858.0,101668.0,2303.0,0.0,204.49019607843147,452.8155427373442,2860.0,0.0,806.8888888888887,948.7432716786748,1038.6073279873049,1.9326711945310016,519697.964757709,5446155.480119565,58254213.0,0.0,117971438.0,1168034.0396039605,8146346.076670318,58254213.0,0.0,117909971.0,943279.768,7331702.865281697,58317024.0,1.0,0,0,0,0,2064,2544,0.8646160607112375,1.068055133819764,0.0,2860.0,535.0480349344975,821.7605150977705,675290.3441737532,0,0,0,0,1,0,0,0,1.0,537.3947368421053,204.49019607843127,806.8888888888887,2064,0,0,0,0,0,0,102,20858,126,101668,8192,344,40,20,798232.0,1040970.0763509008,1534309.0,62155.0,58156427.0,138290.28741021547,58254213.0,58058641.0,0,BENIGN
51754,443,6,2018-11-03 12:07:36.574681,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,318,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
59764,53,17,2018-12-01 11:47:10.893240,59000,2,2,76.0,274.0,38.0,38.0,38.0,0.0,137.0,137.0,137.0,0.0,5932.203389830509,67.79661016949153,19666.666666666664,34022.97012803752,58953.0,1.0,46.0,46.0,0.0,46.0,46.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,33.898305084745765,33.898305084745765,38.0,137.0,77.6,54.22453319301145,2940.3,0,0,0,0,0,0,0,0,1.0,97.0,38.0,137.0,40,0,0,0,0,0,0,2,76,2,274,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
56256,53,17,2018-12-01 11:12:34.587109,20945,2,2,84.0,140.0,42.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,10694.676533778946,190.976366674624,6981.666666666666,12090.00332230448,20942.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,-2125437950,40,95.488183337312,95.488183337312,42.0,70.0,53.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,66.5,42.0,70.0,-2125437950,0,0,0,0,0,0,2,84,2,140,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
56016,443,6,2018-11-03 11:11:48.404731,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,237,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
54401,53,17,2018-12-01 15:50:07.618789,21024,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6278.538812785389,190.2587519025875,7008.0,12132.149891919404,21017.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.12937595129377,95.12937595129377,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
443,52316,6,2018-11-03 14:14:51.811841,90779,2,4,0.0,24.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,264.378325383624,66.094581345906,18155.8,40545.07356880735,90685.0,1.0,90779.0,90779.0,0.0,90779.0,90779.0,4.0,1.3333333333333333,0.5773502691896257,2.0,1.0,0,0,0,0,64,80,22.031527115302,44.063054230604,0.0,6.0,3.428571428571429,3.2071349029490928,10.285714285714286,0,0,0,0,0,1,1,0,2.0,4.0,0.0,6.0,64,0,0,0,0,0,0,2,0,4,24,244,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
443,45172,6,2018-11-03 11:48:22.728753,155,3,2,76.0,12.0,38.0,0.0,25.333333333333336,21.939310229205777,6.0,6.0,6.0,0.0,567741.9354838709,32258.06451612904,38.75,42.99127818523196,87.0,2.0,155.0,77.5,106.77312395916869,153.0,2.0,3.0,3.0,0.0,3.0,3.0,1,0,0,0,96,40,19354.83870967742,12903.225806451614,0.0,38.0,21.0,18.75099997333476,351.6,0,0,1,0,0,1,0,0,0.0,25.2,25.33333333333333,6.0,96,0,0,0,0,0,0,3,76,2,12,244,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
443,44682,6,2018-11-03 14:55:25.282210,139978,4,4,0.0,24.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,171.4555144379831,57.151838145994375,19996.85714285714,52904.506211439024,139973.0,0.0,139978.0,46659.33333333334,80814.60392981787,139976.0,1.0,3.0,1.0,0.0,1.0,1.0,0,0,0,0,128,80,28.575919072997195,28.575919072997195,0.0,6.0,2.6666666666666665,3.1622776601683795,10.0,0,0,0,0,0,1,1,0,1.0,3.0,0.0,6.0,128,0,0,0,0,0,0,4,0,4,24,114,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
80,60898,6,2018-11-03 11:42:58.526760,63,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,285714.28571428574,47619.04761904762,31.5,40.30508652763321,60.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,20,40,15873.015873015873,31746.031746031746,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1959,16425,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
49664,443,6,2018-11-03 13:03:29.121994,89,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22471.91011235955,89.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11235.955056179777,11235.955056179777,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1360,65,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
63351,53,17,2018-12-01 14:17:51.923350,20802,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,13940.967214690894,192.2892029612537,6934.0,12005.710183075384,20797.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.14460148062685,96.14460148062685,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
62287,53,17,2018-11-03 16:15:02.832802,22784,2,2,74.0,212.0,37.0,37.0,37.0,0.0,106.0,106.0,106.0,0.0,12552.668539325845,175.561797752809,7594.666666666666,13150.018415703204,22779.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,87.78089887640448,87.78089887640448,37.0,106.0,64.6,37.79285646785646,1428.3,0,0,0,0,0,0,0,0,1.0,80.75,37.0,106.0,64,0,0,0,0,0,0,2,74,2,212,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
64567,53,17,2018-12-01 13:44:47.507008,20948,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,13843.80370441092,190.94901661256444,6982.666666666666,12092.601388176712,20946.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,-2125437950,16,95.47450830628222,95.47450830628222,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,-2125437950,0,0,0,0,0,0,2,86,2,204,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
443,58008,6,2018-12-01 13:22:10.241622,174,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17241.379310344826,87.0,120.20815280171308,172.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5747.126436781609,11494.25287356322,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,4272,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
80,62464,6,2018-11-03 16:58:59.723534,156,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,115384.6153846154,19230.76923076923,78.0,107.48023074035522,154.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,6410.25641025641,12820.51282051282,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,246,16560,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
55621,443,6,2018-11-03 10:37:05.381694,9258319,26,24,33788.0,5328.0,2903.0,6.0,1299.5384615384614,1044.9124453568052,438.0,6.0,222.00000000000003,220.6456927726676,4224.9570359370855,5.400548414890436,188945.28571428565,878132.0464344092,4800139.0,0.0,9258319.0,370332.76000000007,1213566.476706615,4800139.0,1.0,9183515.0,399283.260869565,1290695.5630193504,4881535.0,0.0,0,0,0,0,520,480,2.8082851757430265,2.5922632391474094,6.0,2903.0,795.6078431372548,931.197424361373,867128.643137255,0,0,0,0,0,1,0,0,0.0,811.52,1299.5384615384614,222.0,520,0,0,0,0,0,0,26,33788,24,5328,256,648,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
58952,53,17,2018-12-01 14:49:29.986848,20564,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6418.984633339817,194.5146858587824,6854.666666666666,11867.43478319276,20558.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.25734292939116,97.25734292939116,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
42242,443,6,2018-11-03 10:56:50.688183,206628,28,26,2572.0,9608.0,517.0,0.0,91.85714285714285,164.41224480976544,1418.0,0.0,369.5384615384616,501.5130092645041,58946.51257332017,261.3392183053604,3898.641509433963,11408.994594506328,45018.0,0.0,165481.0,6128.925925925929,15279.049179855918,57658.0,0.0,165231.0,6609.24,14618.790654154673,46714.0,1.0,0,0,0,0,912,848,135.5092243064831,125.8299939988772,0.0,1418.0,221.45454545454547,387.47032470274735,150133.25252525252,0,0,0,0,1,0,0,0,0.0,225.5555555555556,91.85714285714286,369.5384615384616,912,0,0,0,0,0,0,28,2572,26,9608,29200,248,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
56358,443,6,2018-11-03 12:17:24.611894,54134,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,221.67214689474267,36.945357815790445,54134.0,0.0,54134.0,54134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.472678907895222,18.472678907895222,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
62884,53,17,2018-12-01 14:35:29.644935,20784,2,2,86.0,218.0,43.0,43.0,43.0,0.0,109.0,109.0,109.0,0.0,14626.635873749035,192.4557351809084,6928.0,11996.183934901965,20780.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.2278675904542,96.2278675904542,43.0,109.0,69.4,36.14968879534096,1306.8,0,0,0,0,0,0,0,0,1.0,86.75,43.0,109.0,40,0,0,0,0,0,0,2,86,2,218,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
60293,443,6,2018-11-03 10:40:41.380871,233775,4,4,104.0,104.0,46.0,6.0,26.0,23.09401076758504,46.0,6.0,26.0,23.09401076758504,889.7444123623142,34.220938937012086,33396.42857142858,77276.14957811401,207198.0,0.0,233775.0,77925.0,134966.59508189425,233771.0,1.0,5.0,1.6666666666666663,1.5275252316519468,3.0,0.0,1,0,0,0,80,80,17.110469468506047,17.110469468506047,6.0,46.0,28.22222222222221,21.081851067789195,444.4444444444445,0,0,1,0,0,1,0,0,1.0,31.75,26.0,26.0,80,0,0,0,0,0,0,4,104,4,104,16494,254,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
62427,53,17,2018-12-01 14:30:03.598646,20760,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,12524.084778420038,192.67822736030828,6920.0,11981.461471790491,20755.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,96.33911368015411,96.33911368015411,37.0,93.0,59.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,64,0,0,0,0,0,0,2,74,2,186,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
63906,53,17,2018-12-01 14:03:04.824046,47816,2,2,84.0,204.0,42.0,42.0,42.0,0.0,102.0,102.0,102.0,0.0,6023.088505939435,83.6540070269366,15938.666666666668,27604.848420763574,47814.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,64,41.8270035134683,41.8270035134683,42.0,102.0,66.0,32.863353450309965,1080.0,0,0,0,0,0,0,0,0,1.0,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
443,41564,6,2018-11-03 14:54:41.096926,76,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39473.68421052631,38.0,49.49747468305833,73.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,13157.894736842103,26315.78947368421,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,126,1020,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
63937,53,17,2018-12-01 15:55:05.417909,20988,2,2,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,9529.25481227368,190.5850962454736,6996.0,12111.36528224626,20981.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.2925481227368,95.2925481227368,42.0,58.0,48.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
443,41084,6,2018-11-03 12:31:33.974341,2899,5,4,214.0,12.0,69.0,0.0,42.8,28.50789364369104,6.0,0.0,3.0,3.4641016151377544,77957.91652293895,3104.518799586064,362.375,644.1703274090522,1568.0,1.0,2899.0,724.75,840.5321231220137,1570.0,2.0,1677.0,559.0,964.7528180834717,1673.0,1.0,1,0,0,0,160,128,1724.7326664367022,1379.7861331493618,0.0,69.0,29.5,30.804941883477788,948.9444444444442,0,0,1,0,0,1,0,0,0.0,32.77777777777778,42.8,3.0,160,0,0,0,0,0,0,5,214,4,12,240,0,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BENIGN
56743,53,17,2018-11-03 09:51:38.046277,20723,2,2,86.0,194.0,43.0,43.0,43.0,0.0,97.0,97.0,97.0,0.0,13511.557206968104,193.02224581383007,6907.666666666666,11959.23347599391,20717.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.51112290691503,96.51112290691503,43.0,97.0,64.6,29.57701810527897,874.8,0,0,0,0,0,0,0,0,1.0,80.75,43.0,97.0,40,0,0,0,0,0,0,2,86,2,194,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
57437,53,17,2018-12-01 14:00:54.821736,20873,2,2,64.0,256.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,15330.810137498203,191.63512671872755,6957.666666666666,12007.752926061285,20823.0,2.0,2.0,2.0,0.0,2.0,2.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,95.81756335936376,95.81756335936376,32.0,128.0,70.4,52.58136552049595,2764.8,0,0,0,0,0,0,0,0,1.0,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
57997,443,6,2018-11-03 16:10:03.694827,117413591,58,77,8278.0,49864.0,1224.0,0.0,142.72413793103442,314.6881381930677,2339.0,0.0,647.5844155844156,690.5864279659512,495.1896923074264,1.1497817147931366,876220.8283582089,7063833.080265331,58101299.0,0.0,117413591.0,2059887.5614035088,10779284.68991232,58181534.0,0.0,117351453.0,1544098.0657894737,9359478.02136034,58141440.0,0.0,0,0,0,0,1184,1564,0.4939802922814958,0.655801422511641,0.0,2339.0,427.5147058823529,611.6512076192893,374117.1997821349,0,0,0,0,1,0,0,0,1.0,430.6814814814815,142.72413793103448,647.5844155844156,1184,0,0,0,0,0,0,58,8278,77,49864,8192,273,56,20,628449.0,800743.2753648325,1194660.0,62238.0,58047202.5,76504.00397691614,58101299.0,57993106.0,0,BENIGN
53576,80,6,2018-12-01 16:52:40.517635,7147351,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3991197577955805,794150.1111111111,1411221.7206830438,4064031.0,0.0,1.0,1.0,0.0,1.0,1.0,7092472.0,1013210.2857142856,1550229.357965859,4064031.0,0.0,0,0,0,0,64,256,0.2798239515591161,1.1192958062364644,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,8,0,64240,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN
